,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_jump_active,shot_taker_boost,shot_taker_boost_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_jump_active,team_mate_dodge_active,team_mate_double_jump_active,team_mate_boost,team_mate_boost_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_dodge_active,opp_2_double_jump_active,opp_2_jump_active,opp_2_boost_collect,opp_2_handbrake
88,5391,180.0,False,False,1,3914.419878841256,-3003.85009765625,4802.580078125,120.45999908447266,-6245.8001708984375,-1550.2999877929688,3075.8999633789062,587.7999877929688,-5844.4000244140625,-1223.6000061035156,1.0,0.6715544772792689,0.11842895661510174,2.788843008616112,76561198039309853,enpitsu,28.0,-3091.530029296875,4934.240234375,373.3999938964844,-2723.2000732421875,-1972.4000549316406,6122.80029296875,-975.2999877929688,1552.7999877929688,328.69998931884766,128.0,255.0,False,-1.238789925866861,2.451430739181216,1.6203956104186454,True,42,2,42,5.0,False,,bf81d8692db,games5425898691,19.0,-1452.5699462890625,1502.9000244140625,16.989999771118164,-16980.999755859375,-15512.39990234375,3.6000001430511475,-0.19999999552965164,0.3999999910593033,-38.09999942779541,255.0,111.0,,-0.009640614839144575,-0.7405104797475193,-1.3673908591378182e-05,False,52,50,False,0.0,False,,Pewoxxx,bcaef2d48fb,19.0,-2488.610107421875,3733.0400390625,67.38999938964844,-8488.200073242188,-6383.0999755859375,-6327.8997802734375,-411.19998931884766,-435.2000045776367,-1935.8000183105469,128.0,0.0,False,0.1921412719789018,0.07844624988824524,0.196712383899997,True,61.0,False,52,20,34,,BasarDouble,b0bece63a4b,16.0,-1857.56005859375,4746.9501953125,16.989999771118164,-15552.7001953125,-1530.7000732421875,2.800000011920929,-0.7999999821186066,-0.3999999910593033,40.59999942779541,255.0,128.0,-0.009560517357574082,-0.10357896089042905,-8.24436737445072e-05,True,109.94831830968138,True,36,4,42,,
89,5411,181.0,False,False,0,10620.686050020755,3315.330078125,-4610.06005859375,270.8699951171875,-1189.4000244140625,9199.199829101562,18987.099609375,-1793.699951171875,-5659.1998291015625,869.1999816894531,0.0,-0.6149853086329978,-3.139734122468227,0.49319624308404153,b0bece63a4b,BasarDouble,16.0,3344.320068359375,-4630.2998046875,108.0199966430664,15432.900390625,2129.1000366210938,11035.10009765625,-2543.5000610351562,-4733.299865722656,-1172.9000091552734,255.0,1.0,,-0.7417476830553563,0.08522069306111861,-0.6305938590709114,True,36,4,42,47.32109251586339,True,,bcaef2d48fb,Pewoxxx,19.0,2955.919921875,-3983.090087890625,17.010000228881836,4102.39990234375,-8980.2001953125,3.0000001192092896,0.5999999865889549,-1.0000000149011612,-2336.0000610351562,255.0,0.0,False,0.009526491479523135,-1.178986067279789,-0.00010846374834897415,True,52,34,20,255.0,False,,enpitsu,76561198039309853,28.0,3196.18994140625,-4843.1298828125,460.4800109863281,2893.2000732421875,2797.7999877929688,-5019.200134277344,222.99999237060547,-207.99999237060547,197.00000762939453,255.0,128.0,False,0.8387040532362205,0.7455483864583877,-1.5833619799952616,True,0.0,False,42,2,42,,games5425898691,bf81d8692db,19.0,2789.679931640625,-483.7300109863281,16.989999771118164,19021.8994140625,12812.099609375,5.099999904632568,-0.09999999776482582,0.0,-1.1999999731779099,255.0,128.0,0.009577607017050658,0.592579398445744,1.8901008776913997e-05,True,31.0,False,50,False,52,,
90,5487,184.0,False,False,0,8839.451927910952,3280.659912109375,-2650.469970703125,118.7300033569336,-12978.199462890625,23430.30029296875,5456.300048828125,1480.3999328613281,3301.300048828125,4786.300048828125,0.0,0.3750107413518236,2.9254366941556063,-2.7119531407772213,bcaef2d48fb,Pewoxxx,19.0,3369.5,-2832.659912109375,125.62000274658203,3285.4000854492188,21906.69921875,3423.599853515625,-3723.699951171875,-3382.39990234375,2223.0999755859375,255.0,255.0,,0.07622984150759682,1.497477493016287,-0.07232076113831516,True,35,20,54,165.87812501384366,True,,b0bece63a4b,BasarDouble,17.0,3303.929931640625,-4735.97998046875,344.25,782.2000122070312,782.5,-16197.7001953125,1260.2999877929688,-1259.8999786376953,-1.2999999523162842,242.0,4.0,,1.4637452731107898,0.6954999039652603,-1.6603734458131667,True,42,36,4,46.0,False,,enpitsu,76561198039309853,28.0,3465.639892578125,-1311.989990234375,50.650001525878906,3475.7000732421875,18731.199951171875,-2290.500030517578,-2657.6998901367188,532.7999877929688,-1.8000000715255737,255.0,,,-0.3097608951414913,1.3731085939688386,-0.0011980731108835402,True,,False,44,2,44,,games5425898691,bf81d8692db,19.0,2165.050048828125,3735.969970703125,17.020000457763672,-12231.400146484375,9182.000122070312,1.5999999642372131,0.5999999865889549,-0.3999999910593033,1948.2000732421875,128.0,255.0,0.009637564564264399,2.5576719207701184,7.2140230522325e-05,True,255.0,False,50,False,52,,
91,5536,186.0,False,False,1,6767.975108525518,-1059.3800048828125,-1339.3499755859375,115.7699966430664,-991.2999725341797,26299.69970703125,8339.500122070312,3590.8999633789062,1584.7999572753906,-3747.60009765625,1.0,-0.669685963403388,0.13213490554288437,1.8028142818251032,bf81d8692db,games5425898691,19.0,-1023.27001953125,-1614.5999755859375,49.15999984741211,-922.3000335693359,22155.70068359375,3536.0000610351562,-4.000000059604645,9.800000190734863,1114.5999908447266,255.0,255.0,,-0.009650130063395723,1.477002047236178,0.0005751052103383522,True,50,False,54,169.0,False,,76561198039309853,enpitsu,28.0,-3694.610107421875,-2056.330078125,17.049999237060547,2891.6000366210938,-18612.60009765625,3.1999999284744263,-0.0,0.5999999865889549,1.1999999731779099,255.0,255.0,,-0.016769994485741267,-1.7250931639213958,4.897727622663899e-05,False,44,44,2,,False,,Pewoxxx,bcaef2d48fb,20.0,-3730.60009765625,-855.3300170898438,15.9399995803833,14271.400146484375,-15663.1005859375,198.29999923706055,-1.5999999642372131,138.00000190734863,2101.300048828125,255.0,255.0,False,-9.60166339672004e-05,-2.408307036982369,0.016126841683285244,True,107.67531185509056,True,54,20,36,,BasarDouble,b0bece63a4b,17.0,-1450.780029296875,3922.179931640625,17.020000457763672,8554.000244140625,10665.30029296875,1.4000000059604645,-1.7000000178813934,-2.3999999463558197,956.9999694824219,255.0,128.0,-0.009570714557798813,2.179760402083493,-0.0001845972082648259,True,46.0,False,36,4,42,,
92,5683,191.0,False,False,0,7437.515767830844,1388.22998046875,-1938.06005859375,434.32000732421875,-10913.499755859375,21536.0009765625,7951.199951171875,4055.4000854492188,-968.3999633789062,-2749.8001098632812,0.0,0.5327639817524399,-1.4018497260962177,2.013001721418162,b0bece63a4b,BasarDouble,16.0,1447.7900390625,-2014.5899658203125,268.4200134277344,-7734.6002197265625,18827.099609375,3525.10009765625,-1685.8999633789062,-2935.4998779296875,-1662.5999450683594,230.0,197.0,,-0.9384431865107818,2.2362521911434845,-0.41619049424374177,True,37,4,44,3.0,False,,bcaef2d48fb,Pewoxxx,19.0,227.9600067138672,-5190.6298828125,17.020000457763672,418.10001373291016,721.8000030517578,1.5999999642372131,2.0999999344348907,0.09999999776482582,446.30001068115234,255.0,255.0,False,0.00968291103794736,0.8919660161967111,-2.869536491113464e-05,True,54,36,20,131.0,False,,enpitsu,76561198039309853,28.0,946.8200073242188,-516.4000244140625,17.06999969482422,9556.599731445312,3339.4000244140625,1.5999999642372131,0.0,-0.09999999776482582,2779.1000366210938,255.0,255.0,False,0.016710775095539226,0.45564894866930455,-0.0001074071138411863,True,255.0,False,46,2,46,,games5425898691,bf81d8692db,19.0,1729.050048828125,-2781.030029296875,16.030000686645508,-1179.1999816894531,1176.3999938964844,174.79999542236328,-5.699999928474426,-26.600000858306885,-204.3000030517578,255.0,128.0,0.009036745540124349,1.4417073104053137,-0.0008287399089924066,True,114.0,False,52,False,56,,
93,5760,194.0,False,False,1,8975.87697723467,1558.2900390625,-3811.409912109375,102.11000061035156,23944.19921875,-2942.0001220703125,-769.4999694824219,545.8000183105469,-5080.199890136719,1247.5,1.0,-1.5020611289286647,-2.6534921853570457,0.5818343432030813,76561198039309853,enpitsu,28.0,1343.77001953125,-3849.320068359375,17.030000686645508,20887.19970703125,-9629.099731445312,2.0000000298023224,-0.29999999329447746,-0.0,1965.7000732421875,255.0,128.0,,-0.016783999098436638,-2.780154151852392,4.287643186793926e-05,True,48,2,48,161.0,False,,bf81d8692db,games5425898691,19.0,-1151.9000244140625,-1914.5999755859375,16.450000762939453,155.79999923706055,-22565.80078125,104.20000076293945,-32.59999990463257,-4.399999976158142,-1733.0000305175781,255.0,0.0,,-0.011559516162715645,-1.526557860436684,-0.0004312536670539919,True,58,54,False,46.0,False,,Pewoxxx,bcaef2d48fb,19.0,1749.81005859375,2852.820068359375,16.989999771118164,11192.099609375,-10943.699951171875,10.59999942779541,16.699999570846558,-16.00000023841858,-7.300000190734863,255.0,,,-0.009567994141531656,-2.3664326590063087,-0.00118471681522501,True,162.0,False,56,20,38,,BasarDouble,b0bece63a4b,16.0,1647.18994140625,-1006.8099975585938,17.010000228881836,17771.500244140625,7918.3001708984375,1.899999976158142,0.9000000357627869,0.19999999552965164,77.1999979019165,255.0,128.0,-0.00960367338733526,2.7128829175336624,-0.00011223586228480196,False,0.0,False,38,4,44,,
94,5786,195.0,False,False,1,9637.763660201814,3705.64990234375,-4079.1298828125,103.27999877929688,18524.7998046875,-1958.0000305175781,4597.300109863281,1371.3999938964844,5802.5,670.6999969482422,1.0,0.294060780213244,2.105002109959271,1.5492725398554719,76561198039309853,enpitsu,28.0,3561.760009765625,-4231.93017578125,26.479999542236328,21556.201171875,2925.7998657226562,2930.7998657226562,-4058.2000732421875,-3697.9998779296875,107.29999542236328,255.0,128.0,,0.14937132811497553,3.023635924257734,-0.19003884421268552,True,48,2,48,251.85901050926537,True,,bf81d8692db,games5425898691,19.0,-2381.39990234375,-3289.919921875,17.020000457763672,-17823.900146484375,-10092.39990234375,1.4000000059604645,-2.0000000298023224,-1.4000000059604645,1104.000015258789,128.0,255.0,,-0.009595644950394795,-0.523080882538818,0.00018380050277381092,True,58,54,False,46.0,False,,Pewoxxx,bcaef2d48fb,19.0,2773.989990234375,1848.489990234375,17.010000228881836,11095.699462890625,-11024.49951171875,2.800000011920929,-1.7000000178813934,1.5000000596046448,-290.0,255.0,0.0,,-0.009602031033818141,-2.3636635702708007,-5.817542843331649e-05,True,162.0,False,56,20,38,,BasarDouble,b0bece63a4b,16.0,3270.580078125,-206.63999938964844,17.010000228881836,18486.800537109375,4962.900085449219,2.800000011920929,0.7000000029802322,0.5000000074505806,-1891.300048828125,150.0,0.0,-0.009568670169400719,2.9394428502139305,-8.69271249609464e-05,True,0.0,False,38,4,44,,
95,5796,195.0,False,False,1,9357.305439528825,3995.010009765625,-3689.22998046875,490.3500061035156,736.2000274658203,14300.50048828125,9205.0,3596.199951171875,2179.7000122070312,-4279.599914550781,1.0,0.421727171744961,-2.7697872605662215,-2.832572912755657,76561198039309853,enpitsu,28.0,4034.969970703125,-3882.830078125,409.69000244140625,5176.7999267578125,15656.500244140625,12486.400146484375,-1037.300033569336,1429.6000671386719,2686.300048828125,255.0,128.0,,0.6320991625969327,1.8901645528968956,-1.581562514379548,True,48,2,48,231.0,False,,bf81d8692db,games5425898691,19.0,-2843.2099609375,-3721.830078125,17.020000457763672,-8871.400146484375,-15506.800537109375,1.5999999642372131,0.29999999329447746,-0.0,1939.1999816894531,128.0,255.0,,-0.009614479817311262,-1.1224374792166498,2.232581974495826e-05,True,58,54,False,46.0,False,,Pewoxxx,bcaef2d48fb,19.0,3115.27001953125,1321.75,17.010000228881836,7259.6002197265625,-12219.300537109375,2.8999999165534973,-1.0999999940395355,2.0000000298023224,1836.300048828125,128.0,255.0,,-0.009645387138121813,-2.1386698884709396,0.0002555902953249476,True,162.0,False,56,20,38,,BasarDouble,b0bece63a4b,17.0,3928.260009765625,-266.6499938964844,33.36000061035156,14729.100341796875,-7470.30029296875,4771.199951171875,634.0999984741211,-5463.0999755859375,-46.39999866485596,255.0,210.0,0.31691171110600125,-2.6250971481400285,0.17429408549349312,True,255.0,False,38,4,44,,
96,5800,195.0,False,False,1,9192.155242311102,4002.199951171875,-3511.429931640625,599.4000244140625,-439.7999954223633,13896.300048828125,8141.6998291015625,3113.2000732421875,2401.0000610351562,-4532.300109863281,1.0,-0.06595717164974109,-2.1780017297075838,-2.6550999847174155,76561198039309853,enpitsu,27.0,4076.860107421875,-3670.1298828125,545.8300170898438,1437.2000122070312,18018.699951171875,9072.19970703125,-1889.7999572753906,-676.2000274658203,1589.7000122070312,255.0,128.0,,0.42026792520593603,1.6613414760386798,-1.5603997880194715,True,48,2,48,231.0,False,,bf81d8692db,games5425898691,19.0,-2947.89990234375,-4031.5,17.020000457763672,-2389.4000244140625,-16578.00048828125,1.5999999642372131,-0.0,-0.0,1987.5,255.0,255.0,,-0.009589826293533058,-1.496806642735726,1.9162210974309038e-05,True,58,54,False,46.0,False,,Pewoxxx,bcaef2d48fb,19.0,3218.719970703125,1185.4100341796875,17.010000228881836,9149.400024414062,-9606.300048828125,2.8999999165534973,-0.19999999552965164,0.3999999910593033,2104.7999572753906,128.0,255.0,,-0.009632093067418954,-2.3893558039779923,5.328583697566941e-05,True,162.0,False,56,20,38,,BasarDouble,b0bece63a4b,17.0,4074.320068359375,-373.6099853515625,196.60000610351562,3518.2998657226562,-5388.699951171875,13306.99951171875,-999.7000122070312,-5389.6002197265625,450.2000045776367,255.0,255.0,1.1681849982356505,-2.151783929255232,0.9345164755168329,True,255.0,False,38,4,44,,
97,5863,198.0,False,False,1,5004.0030148910355,3386.280029296875,799.6599731445312,979.0700073242188,-12260.400390625,19066.8994140625,-8613.300170898438,1602.7000427246094,-4677.799987792969,2468.6000061035156,1.0,-0.7271784068616814,-2.297781135307477,-2.2863391526092602,76561198039309853,enpitsu,28.0,3496.820068359375,783.9299926757812,1105.1300048828125,-10705.6005859375,19649.69970703125,-230.10000228881836,-312.39999771118164,-5304.0997314453125,1420.5000305175781,0.0,255.0,False,-0.28897908498403563,1.6535288370063166,-3.1386212841843997,True,49,2,50,156.0,False,,bf81d8692db,games5425898691,19.0,-348.42999267578125,-4243.56982421875,17.020000457763672,15336.99951171875,2260.500030517578,-1.0999999940395355,-0.09999999776482582,0.19999999552965164,-4.000000059604645,255.0,128.0,,-0.009567200412445244,2.9958395583280404,2.231480119909157e-05,True,58,54,False,30.4866411019397,True,,Pewoxxx,bcaef2d48fb,19.0,4049.60009765625,2932.139892578125,144.44000244140625,-12.599999904632568,13298.199462890625,-71.50000095367432,-1940.8000183105469,-389.0999984741211,899.7000122070312,255.0,255.0,False,-0.02604199867442841,1.5729018536969566,-1.0975750237900472,True,162.0,False,56,20,38,,BasarDouble,b0bece63a4b,17.0,3681.5400390625,2190.10009765625,627.6400146484375,-3421.199951171875,16150.899658203125,-2921.199951171875,-1371.9000244140625,-181.90000534057617,-1810.2000427246094,255.0,128.0,-0.8036835524621261,1.1655993681625096,-0.6310627043302465,True,255.0,False,40,4,46,,
98,5934,200.0,False,False,0,9650.677591748978,-686.3400268554688,-4508.39990234375,518.8599853515625,25965.30029296875,1802.1000671386719,8327.999877929688,5675.7000732421875,1786.1000061035156,771.5000152587891,0.0,-0.2097195494510483,0.6374399244114474,0.7261054665971569,bcaef2d48fb,Pewoxxx,19.0,-822.9299926757812,-4586.4599609375,379.1300048828125,20341.199951171875,-452.7000045776367,1008.6000061035156,2590.5999755859375,-4314.89990234375,1090.5000305175781,0.0,128.0,False,-0.43373011878063406,0.6424647339227185,-0.10184944018133214,True,38,22,58,60.130408599812505,True,,b0bece63a4b,BasarDouble,16.0,-1035.1099853515625,-4651.52001953125,262.5,20044.599609375,-4127.799987792969,-168.1999969482422,2095.500030517578,5014.4000244140625,844.8000335693359,255.0,128.0,,0.909561591309829,2.050935401409481,2.47824725517505,True,48,41,4,193.0,False,,enpitsu,76561198039309853,28.0,-879.4600219726562,-5062.52978515625,37.11000061035156,8890.10009765625,2348.699951171875,-1458.8999938964844,3039.1000366210938,135.10000228881836,1418.0000305175781,255.0,255.0,False,0.11321700710015374,0.3196214985495177,-0.6571618312678964,True,156.0,False,50,2,50,,games5425898691,bf81d8692db,19.0,-2059.909912109375,2617.139892578125,17.020000457763672,9891.099853515625,-10598.699951171875,1.4000000059604645,1.8000000715255737,-2.0000000298023224,-1038.0999755859375,255.0,99.0,0.009603431253270489,-0.8452459711992563,-0.00012495619235265967,True,68.0,False,54,False,58,,
99,6031,204.0,False,False,0,8083.831700177553,3768.18994140625,-1462.550048828125,96.5199966430664,-2620.2999877929688,29352.80029296875,-1532.5999450683594,-1851.300048828125,-1852.2999572753906,3306.0000610351562,0.0,0.8061528187675779,-3.0494528724764374,0.444612012202972,bcaef2d48fb,Pewoxxx,19.0,3771.389892578125,-1661.06005859375,139.5399932861328,434.3000030517578,21553.798828125,2506.7999267578125,-3345.2999877929688,-4349.5001220703125,373.80001068115234,255.0,255.0,,0.3565016976113944,1.5477284162468585,-0.46477720403929657,True,39,22,60,182.70153104105304,True,,b0bece63a4b,BasarDouble,17.0,,,,,,,,,,,,,,,,True,,,,,,,enpitsu,76561198039309853,27.0,4078.4599609375,-2630.139892578125,272.80999755859375,-167.90000915527344,20482.39990234375,-3763.599853515625,8.00000011920929,591.8999862670898,25.09999990463257,255.0,128.0,,0.17304241923395575,1.5632110407388853,-1.5537554541439718,True,0.0,False,50,2,50,,games5425898691,bf81d8692db,19.0,3698.419921875,-755.8400268554688,113.19999694824219,4891.099853515625,-22358.00048828125,2279.499969482422,-264.3000030517578,-118.80000114440918,-817.2000122070312,255.0,128.0,-0.1715579901527173,-1.6580503797484751,0.02265347804325841,True,236.2100129101866,True,54,False,60,,
100,6034,204.0,False,False,1,6079.793979142523,-3745.929931640625,1213.6300048828125,78.43000030517578,-5060.799865722656,13761.400146484375,-10706.400146484375,-5943.900146484375,-219.69999313354492,788.4999847412109,1.0,-0.9535964734190653,2.5202830062101835,0.7186418022132,bf81d8692db,games5425898691,19.0,-3728.010009765625,943.989990234375,129.82000732421875,1418.3999633789062,22898.701171875,1623.0000305175781,-2887.9998779296875,3249.1000366210938,-587.599983215332,255.0,33.0,,0.11678532023087054,1.7351629543629778,0.0685386473108055,True,55,False,60,226.8388645879684,True,,76561198039309853,enpitsu,27.0,-4076.639892578125,2459.030029296875,241.44000244140625,293.29999923706055,-20576.0009765625,-3729.89990234375,-94.89999771118164,-991.3999938964844,77.69999980926514,255.0,128.0,,-0.17110879076571353,-1.565385161204345,-1.4969544771615315,True,50,50,2,0.0,False,,Pewoxxx,bcaef2d48fb,19.0,-3774.8798828125,1496.43994140625,153.47000122070312,-511.30001068115234,-22244.599609375,610.9000015258789,3444.4000244140625,4287.0001220703125,81.09999656677246,255.0,255.0,,-0.6412960679231454,-1.2973193019238158,-1.0059829280270391,True,173.33038271883484,True,60,22,39,,BasarDouble,b0bece63a4b,17.0,,,,,,,,,,,,,,,True,,,,,,,
101,6035,204.0,False,False,0,7863.057463461845,3763.699951171875,-1193.6300048828125,94.91000366210938,1729.9000549316406,23223.00048828125,2256.199951171875,-5046.9000244140625,2451.9000244140625,2125.2000427246094,0.0,0.7693385030529766,-2.557903464065683,0.5468150152678202,bcaef2d48fb,Pewoxxx,19.0,3774.8798828125,-1496.43994140625,153.47000122070312,511.30001068115234,22244.599609375,610.9000015258789,-3444.4000244140625,-4287.0001220703125,81.09999656677246,255.0,255.0,,0.6412960679231454,1.2973193019238158,-1.0059829280270391,True,39,22,60,170.14529027733752,True,,b0bece63a4b,BasarDouble,17.0,,,,,,,,,,,,,,,,True,,,,,,,enpitsu,76561198039309853,27.0,4070.14990234375,-2235.280029296875,203.00999450683594,-754.1000366210938,20723.20068359375,-3418.599853515625,29.90000009536743,1216.3999938964844,-271.00000381469727,255.0,128.0,,0.15831429046141082,1.5895463869137387,-1.357052627267996,True,0.0,False,50,2,50,,games5425898691,bf81d8692db,19.0,3702.330078125,-1155.5799560546875,164.77999877929688,-4252.699890136719,-15290.799560546875,5006.9000244140625,-535.6000137329102,-5404.4000244140625,-868.6000061035156,255.0,3.0,0.019639833024370962,-1.7064544958949215,0.7817029250882336,True,223.65377214647108,True,55,False,60,,
102,6109,207.0,False,False,0,4749.689628068438,3744.75,4128.56982421875,148.25999450683594,-880.1000213623047,23341.4990234375,10535.699462890625,3713.0999755859375,-2332.100067138672,-292.90000915527344,0.0,-0.4652710937014201,1.4905065463130964,-1.9532350678687056,bcaef2d48fb,Pewoxxx,19.0,3727.7099609375,4015.429931640625,20.739999771118164,24.200000762939453,22133.30078125,1382.7999877929688,4252.799987792969,-3015.4000854492188,-1752.1000671386719,255.0,0.0,,-0.10580788780609049,1.4987890910311967,-0.0838180594269911,True,40,22,60,69.05947526808708,True,,b0bece63a4b,BasarDouble,17.0,1789.6800537109375,-4177.18017578125,17.010000228881836,-6748.599853515625,7493.3001708984375,2.5999999046325684,-2.800000011920929,3.400000035762787,-1070.199966430664,255.0,128.0,,0.009540604554433828,2.241427260726739,0.0001656195569950883,True,False,False,False,85.0,False,,enpitsu,76561198039309853,28.0,3373.39990234375,3401.2900390625,16.8700008392334,-6300.10009765625,22024.19921875,35.69999933242798,19.600000381469727,15.499999523162842,1926.4999389648438,255.0,128.0,,0.018011669505239025,1.9140435387608052,-0.000540694883485485,True,21.0,False,52,2,52,,games5425898691,bf81d8692db,19.0,1866.8299560546875,-3418.97998046875,16.989999771118164,-473.80001068115234,14663.800048828125,2.800000011920929,-0.3999999910593033,0.3999999910593033,33.399999141693115,255.0,130.0,0.009561644121591035,1.6040380835898953,-3.945534927363578e-05,True,118.68357844250174,True,58,False,60,,
103,6111,207.0,False,False,0,4669.576363612135,3687.139892578125,4245.7001953125,264.1400146484375,-8507.5,11564.000244140625,13751.500244140625,-3867.60009765625,1262.5,-4409.800109863281,0.0,-0.15404519959833982,1.116035576731544,-1.9852143823871717,bcaef2d48fb,Pewoxxx,19.0,3730.659912109375,4157.14013671875,53.689998626708984,246.49999618530273,19775.999755859375,8255.10009765625,4128.0999755859375,-3596.9000244140625,-519.3000030517578,255.0,0.0,,-0.47272711237609055,1.4900370755046204,-0.35255496705871714,True,40,22,60,64.0,False,,b0bece63a4b,BasarDouble,17.0,1745.8800048828125,-4124.39990234375,29.68000030517578,-6461.400146484375,8212.999877929688,3120.10009765625,-1.0999999940395355,4.000000059604645,-446.1000061035156,255.0,118.0,,0.0095159472924942,2.2006377963427908,0.00039583361070055784,True,3,False,False,85.0,False,,enpitsu,76561198039309853,28.0,3297.60009765625,3597.06005859375,17.030000686645508,-9737.7001953125,20618.30078125,9.399999976158142,5.600000023841858,-0.5999999865889549,1538.699951171875,255.0,128.0,,0.017012068524565816,2.0888156716368327,-0.00022028676591901532,True,21.0,False,52,2,52,,games5425898691,bf81d8692db,19.0,1862.219970703125,-3280.43994140625,16.989999771118164,-520.4000091552734,15323.499755859375,4.399999976158142,-0.3999999910593033,0.29999999329447746,5.699999928474426,255.0,128.0,0.009561667331339728,1.6053284596885191,-3.328597862300749e-05,True,116.0,False,58,False,60,,
104,6137,208.0,False,False,0,3647.836787178315,2749.320068359375,5004.52001953125,1188.97998046875,-10573.800048828125,1427.5999450683594,5674.0997314453125,-2904.89990234375,1288.0999755859375,-5089.4000244140625,0.0,-0.6035313830601172,1.535644574250999,-2.231232504719256,bcaef2d48fb,Pewoxxx,19.0,3017.68994140625,4985.4599609375,1053.56005859375,-12054.599609375,7848.800048828125,-779.1000366210938,-1272.0999908447266,-1657.8999328613281,1755.2000427246094,255.0,255.0,,0.09129526826795448,2.6156570340148884,-1.5670410868083993,True,40,22,60,64.0,False,,b0bece63a4b,BasarDouble,17.0,777.8200073242188,-3078.739990234375,83.0199966430664,-10583.699951171875,11395.2001953125,-1238.7000274658203,-2042.7999877929688,-2355.399932861328,465.8000183105469,245.0,128.0,,-0.6734427446663339,2.0287299959668794,0.37126700164666443,True,4,4,False,116.0,False,,enpitsu,76561198039309853,28.0,2261.639892578125,5104.4599609375,272.260009765625,-3772.9998779296875,-277.39999771118164,10614.100341796875,-247.60000228881836,45.0,137.70000457763672,255.0,128.0,,-1.2434823115453695,3.1319748540255947,-1.5754242243049996,True,255.0,False,52,2,52,,games5425898691,bf81d8692db,19.0,1797.93994140625,-1417.6600341796875,81.2300033569336,-700.6999969482422,20327.60009765625,-823.0000305175781,-3913.5000610351562,-135.39999961853027,0.0,255.0,128.0,-1.020726979973042,1.6053628004150522,0.00013905216868330435,True,147.0,False,60,False,62,,
105,6170,209.0,False,False,1,10445.873326223365,-1555.4300537109375,-5014.14990234375,1380.9599609375,6082.2998046875,-4165.899963378906,3006.099853515625,5784.0997314453125,543.8999938964844,-1499.2999267578125,1.0,0.1021158855812197,-0.8031226779617164,-2.299050543322662,76561198039309853,enpitsu,28.0,-1538.300048828125,-4944.27001953125,1240.6500244140625,7462.7001953125,3711.199951171875,4504.599914550781,-133.1999969482422,1690.5999755859375,17.200000286102295,128.0,255.0,,0.8321796743384648,-3.1196196572612815,-1.555993031233716,True,53,2,54,245.56340641872856,True,,bf81d8692db,games5425898691,20.0,-1522.4300537109375,-1133.9599609375,103.94000244140625,3551.300048828125,-21938.701171875,-119.30000305175781,5247.1002197265625,1638.3999633789062,181.90000534057617,255.0,128.0,,0.7831535056020403,1.2110544210896614,3.077859958406047,True,64,61,False,147.0,False,,Pewoxxx,bcaef2d48fb,19.0,-2574.090087890625,-4796.2099609375,16.59000015258789,-6983.900146484375,9011.699829101562,92.79999732971191,-139.399995803833,17.799999713897705,513.1000137329102,255.0,128.0,,-0.0036991160989163,0.8684038126872347,-0.005372512239814538,True,64.0,False,60,22,40,,BasarDouble,b0bece63a4b,17.0,148.14999389648438,1233.56005859375,89.95999908447266,6769.6002197265625,-18482.900390625,-242.80000686645508,4923.800048828125,-1090.4000091552734,-1290.7000732421875,255.0,128.0,0.866722206025895,-2.8508865238494265,-1.4924624426941822,True,116.0,False,6,False,6,,
