,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_double_jump_active,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_dodge_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_dodge_active,team_mate_double_jump_active,team_mate_jump_active,team_mate_boost,team_mate_boost_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_jump_active,opp_1_dodge_active,opp_1_double_jump_active,opp_1_boost,opp_1_boost_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_double_jump_active,opp_2_jump_active,opp_2_dodge_active,opp_2_boost_collect
72,5626,161,False,False,0,4579.0987137043285,3492.969970703125,3834.2099609375,105.37999725341797,-8985.30029296875,10264.300537109375,3046.6000366210938,-5299.000244140625,223.09999465942383,1919.4000244140625,0.0,-1.05958138544922,-1.3874239469066443,3.087978720611447,76561198039309853,enpitsu,26.0,3606.3798828125,3871.93994140625,17.059999465942383,-8159.4000244140625,11318.299560546875,2.5999999046325684,1.7000000178813934,-14.500000476837158,746.2000274658203,255.0,255.0,,0.017012742995188634,2.2509814665545043,0.00036272887570503256,True,False,166.70664084854945,True,6,6,,bf81d8692db,games5425898691,19.0,-1095.6400146484375,2552.659912109375,16.989999771118164,-2160.0,14032.19970703125,4.600000083446503,0.0,-0.7999999821186066,-111.80000305175781,255.0,106.0,,0.009587684503423996,1.724252437000238,2.505448968334069e-06,True,12,False,12,31.0,False,,Carmine10_10,b40137d616b,11,1886.219970703125,2569.580078125,16.989999771118164,-11398.1005859375,11234.300537109375,4.600000083446503,-0.3999999910593033,0.5000000074505806,0.0,255.0,128.0,,0.009602024976594088,2.363442132508838,-5.9238877099953774e-05,True,6,6,False,53.0,False,,xHRO_FlankenTod,7119617896992381358,10.0,1140.8699951171875,4589.0400390625,17.0,-6197.2998046875,11499.599609375,3.700000047683716,0.0,0.0,-2930.4000854492188,255.0,0.0,True,0.009568547031795301,1.8933706462239746,-8.962941296534244e-05,True,255.0,False,6,18,12,
73,5640,162,False,False,0,4017.9825160573064,3042.830078125,4346.39990234375,189.41000366210938,-10740.999755859375,11856.099853515625,7041.300048828125,-4539.2999267578125,3540.4998779296875,1690.7000732421875,0.0,0.539809370786864,2.0774286235391086,0.9776536859270623,76561198039309853,enpitsu,26.0,3088.949951171875,4296.47021484375,49.02000045776367,-13874.3994140625,5730.0,3409.8001098632812,-12.5,2.8999999165534973,2531.0000610351562,128.0,128.0,,0.0167845640374745,2.941793848508625,0.00036169363390958125,True,False,145.0,False,8,7,,bf81d8692db,games5425898691,19.0,-1084.469970703125,3350.0400390625,16.989999771118164,1403.800048828125,14029.000244140625,4.600000083446503,0.0,0.0,-95.20000457763672,255.0,128.0,,0.009598633468586025,1.4635344761152742,4.247245967620862e-05,True,12,False,12,31.0,False,,Carmine10_10,b40137d616b,11,1316.219970703125,3131.179931640625,16.989999771118164,-11398.1005859375,11234.300537109375,4.600000083446503,-0.3999999910593033,0.5000000074505806,0.0,255.0,128.0,,0.009602024976594088,2.363442132508838,-5.9238877099953774e-05,True,6,6,False,53.0,False,,xHRO_FlankenTod,7119617896992381358,10.0,1024.489990234375,5018.89990234375,22.670000076293945,-1259.4000244140625,1270.1000213623047,217.99999237060547,170.59999465942383,-621.3999938964844,-1777.5999450683594,0.0,176.0,False,-0.1295893574231774,0.4972449561718262,0.08231219585020727,True,255.0,False,6,18,12,
74,5689,163,False,False,1,9655.920968513654,-1595.56005859375,-4188.93017578125,431.010009765625,764.4999694824219,19460.30029296875,-1214.5999908447266,434.3000030517578,-2290.0999450683594,-5528.699951171875,1.0,0.9325451787136154,-1.0035684630862047,-0.9501044814171677,7119617896992381358,xHRO_FlankenTod,10.0,-1545.47998046875,-4342.85009765625,366.6499938964844,-2012.1000671386719,10667.39990234375,-330.60001373291016,-762.3000335693359,4873.399963378906,2432.7000427246094,255.0,87.0,False,0.26216710110075525,1.0676741436475747,2.0404466566494004,True,6,167.26203883847887,True,20,13,,b40137d616b,Carmine10_10,11.0,404.5299987792969,-4814.5498046875,16.989999771118164,-595.6999969482422,-3160.1998901367188,4.699999988079071,-1.7000000178813934,1.8000000715255737,-4606.7999267578125,255.0,0.0,False,-0.009434170795942614,0.6404219633322955,-1.9595405909600705e-05,True,6,False,6,114.0,False,,enpitsu,76561198039309853,26,-830.47998046875,-3520.31005859375,17.049999237060547,4395.299987792969,13288.199462890625,3.100000023841858,-0.0,-0.29999999329447746,1956.300048828125,255.0,255.0,,-0.01675527171488429,1.8521125812665757,0.0001319458681701809,True,8,8,False,176.0,False,,games5425898691,bf81d8692db,19.0,-679.8400268554688,-4168.7900390625,16.989999771118164,-13051.099853515625,9294.500122070312,4.600000083446503,0.19999999552965164,-0.09999999776482582,-152.89999961853027,255.0,128.0,,-0.009601012162948558,0.6355923866743932,9.597084557380148e-05,True,0.0,False,False,12,12,
75,5714,164,False,False,0,3609.907724809887,1534.9300537109375,2471.2900390625,111.83999633789062,10436.400146484375,-1649.4000244140625,6572.7001953125,2697.7999877929688,-382.59998321533203,5345.4998779296875,0.0,-1.035066759627505,2.911439281536288,-2.10049049633462,76561198039309853,enpitsu,26.0,1373.8900146484375,2401.110107421875,49.20000076293945,11608.1005859375,-7241.6998291015625,3538.5000610351562,13.600000143051147,-5.0,2502.2999572753906,128.0,255.0,,0.01703556986483696,-0.37227724504805026,0.0005303768091195887,True,False,155.0,False,10,9,,bf81d8692db,games5425898691,19.0,1553.699951171875,3194.72998046875,19.459999084472656,4301.199951171875,-14652.5,2961.400146484375,0.09999999776482582,0.0,127.5,255.0,153.0,,0.009594271827050643,-1.2990175995692923,0.00017218450280697163,True,12,False,13,0.0,False,,Carmine10_10,b40137d616b,11,-221.1699981689453,4512.419921875,16.989999771118164,6274.69970703125,-5407.39990234375,4.600000083446503,0.19999999552965164,-0.19999999552965164,374.7999954223633,255.0,128.0,False,0.009516789692738125,-0.6759739403043303,-0.00023984485715249296,True,6,6,False,114.0,False,,xHRO_FlankenTod,7119617896992381358,10.0,1773.3399658203125,3343.169921875,292.989990234375,2656.9000244140625,-11887.60009765625,-2873.9999389648438,1226.8000030517578,-239.0999984741211,1242.300033569336,255.0,128.0,False,-0.38439240413136044,-1.6985921396188524,0.13630170793038626,True,160.0,False,6,20,14,
76,5773,166,False,False,1,8577.817330321808,-3679.280029296875,-2115.739990234375,136.89999389648438,-12719.89990234375,15511.99951171875,2659.1000366210938,1102.2000122070312,-3827.9998779296875,2479.4000244140625,1.0,1.3244337277809248,-1.1807610003043327,-0.14103303244425794,7119617896992381358,xHRO_FlankenTod,10.0,-3536.27001953125,-2343.31005859375,110.80999755859375,-11744.599609375,9913.400268554688,3668.3999633789062,-2429.7999572753906,-11.000000238418579,-4035.2999877929688,255.0,29.0,False,-0.08019415552559105,0.9740352131884328,-0.00039011862028740673,True,6,128.5788298806836,True,22,15,,b40137d616b,Carmine10_10,12.0,-1540.3699951171875,-3852.919921875,16.989999771118164,-6357.2998046875,1645.7000732421875,4.399999976158142,0.19999999552965164,-0.0,0.0,255.0,128.0,False,-0.009503943530561276,0.25334596568395273,2.4141155819478944e-05,True,6,False,6,106.0,False,,enpitsu,76561198039309853,26,-4009.080078125,-1801.699951171875,134.0800018310547,704.4000244140625,-7582.80029296875,4486.199951171875,2771.9000244140625,1642.5999450683594,1477.1000671386719,255.0,255.0,False,0.16597906022237296,-1.4341397462528258,-0.9678257496253398,True,12,11,False,167.64277833507907,True,,games5425898691,bf81d8692db,19.0,-2625.169921875,691.8499755859375,97.01000213623047,-3452.0001220703125,22161.39892578125,-162.90000915527344,-5491.400146484375,-304.20000076293945,-33.19999933242798,255.0,128.0,,-0.3869402409514881,-1.6286125912401042,-3.135060977891107,False,0.0,False,False,16,15,
77,5777,167,False,False,0,5740.364217466003,3844.320068359375,1902.5400390625,168.22000122070312,-14192.5,-9158.800048828125,1189.8999786376953,-488.10001373291016,731.2999725341797,5935.2001953125,0.0,-0.873014134996358,0.9238480704908276,0.6490573768315193,76561198039309853,enpitsu,26.0,3998.1298828125,1876.010009765625,172.97000122070312,-5251.400146484375,11709.100341796875,3953.9999389648438,-4606.700134277344,-2528.699951171875,70.19999980926514,255.0,255.0,False,0.14523249672938648,1.5425559346918485,-1.1123262608356554,True,False,168.0,False,12,11,,bf81d8692db,games5425898691,19.0,2685.510009765625,-1078.6400146484375,94.33999633789062,3445.8999633789062,-22053.89892578125,-144.399995803833,5491.400146484375,304.0999984741211,-33.19999933242798,255.0,128.0,,-0.8791177468943707,1.6188027184192884,-3.132099418509219,False,15,False,16,0.0,False,,Carmine10_10,b40137d616b,12,1602.6199951171875,3836.800048828125,16.989999771118164,7142.9998779296875,-1849.1999816894531,4.399999976158142,-0.19999999552965164,0.0,0.0,255.0,128.0,False,0.009503943530561276,-0.25334596568395273,2.4141155819478944e-05,True,6,6,False,106.0,False,,xHRO_FlankenTod,7119617896992381358,10.0,3742.22998046875,2171.800048828125,157.77000427246094,11983.399658203125,-10033.900146484375,197.00000762939453,4770.400085449219,-2683.9999389648438,-537.400016784668,255.0,0.0,False,0.6821137697107585,-0.8013165062016931,1.1481178555177367,True,115.96702797438502,True,6,22,15,
78,5850,169,True,True,1,5306.006582885872,-786.1900024414062,107.70999908447266,105.73999786376953,6944.6002197265625,28472.2998046875,6845.8001708984375,2141.699981689453,5270.4998779296875,-1906.199951171875,1.0,0.5319600578355103,1.3588394798195584,-0.12980974816260943,b40137d616b,Carmine10_10,10.0,-799.8300170898438,-52.02000045776367,15.6899995803833,-316.00000381469727,20299.000244140625,-182.90000915527344,1009.4999694824219,1282.7999877929688,-1627.8999328613281,255.0,128.0,,0.017971209596844805,1.5596608498670126,0.029039372659446647,True,False,0.0,False,6,6,,7119617896992381358,xHRO_FlankenTod,10.0,-3340.6298828125,262.8399963378906,16.989999771118164,10306.199951171875,10555.50048828125,4.799999892711639,0.3999999910593033,0.5000000074505806,-2022.4000549316406,255.0,0.0,,-0.009591909757905892,2.402957217103523,-7.626800452925109e-05,True,16,6,22,247.0,False,,enpitsu,76561198039309853,26,-3641.7900390625,-2604.0400390625,17.020000457763672,-2708.2000732421875,16051.099853515625,2.199999988079071,-0.3999999910593033,0.29999999329447746,0.29999999329447746,255.0,128.0,,-0.016747178107454748,1.403579142652464,-3.589180386811671e-05,True,12,12,False,69.74951406191755,True,,games5425898691,bf81d8692db,19.0,-1606.989990234375,5010.75,29.549999237060547,6499.0997314453125,-1197.5,-498.49998474121094,-1181.1000061035156,-191.29999160766602,155.20000457763672,0.0,128.0,,-0.07936969646612979,-2.9568284045925197,0.36882835692280186,True,255.0,False,False,16,16,
79,5900,171,False,False,0,10337.790950734388,-488.3399963378906,-5189.75,246.27000427246094,-21021.4990234375,-29830.6005859375,-5989.1998291015625,-1989.1000366210938,-4680.799865722656,1761.7999267578125,0.0,0.6830165106548381,-0.7214106915276914,-1.056817781421485,bf81d8692db,games5425898691,19.0,-217.10000610351562,-5010.10009765625,258.1000061035156,-19569.599609375,-3008.2998657226562,-163.29999923706055,3216.400146484375,-4246.600036621094,-1367.5,255.0,255.0,,0.4774838520997919,1.4418755827864813,-2.5206649676085795,True,False,173.0,False,18,17,,76561198039309853,enpitsu,26.0,3482.9599609375,-1234.6700439453125,89.04000091552734,-2526.9000244140625,-22678.20068359375,-146.00000381469727,5463.800048828125,-629.5000076293945,-1.4000000059604645,255.0,128.0,,-0.7555801330370548,1.455819201016749,-3.1411992359220196,True,14,False,14,44.0,False,,Carmine10_10,b40137d616b,10,-1125.9599609375,-2551.090087890625,17.0,-15413.699951171875,-10985.6005859375,3.3000001311302185,0.3999999910593033,0.3999999910593033,0.0,255.0,128.0,,0.009606093052098051,-2.522390606182232,5.38967875574872e-05,True,6,6,False,0.0,False,,xHRO_FlankenTod,7119617896992381358,10.0,1028.260009765625,52.75,16.989999771118164,-13287.900390625,4716.9000244140625,4.600000083446503,-0.5000000074505806,0.0,0.09999999776482582,255.0,128.0,,0.00957755427039555,2.800533731882733,-4.532713529318731e-05,True,255.0,False,6,22,16,
80,6153,171,False,False,1,5241.974328545057,-9.180000305175781,-23.229999542236328,91.72000122070312,7350.3997802734375,23998.20068359375,-1681.9000244140625,-2206.9000244140625,138.99999618530273,-5577.60009765625,1.0,0.046557921776183224,-0.08017933431020711,0.08795840804294552,b40137d616b,Carmine10_10,11.0,-81.18000030517578,-228.07000732421875,96.48999786376953,3969.5999145507812,20890.400390625,2331.4999389648438,-3239.5001220703125,-4444.200134277344,-57.800002098083496,128.0,255.0,,-0.10716274615056132,2.108741016941756,-0.9260588975157813,True,False,0.0,False,4,3,,7119617896992381358,xHRO_FlankenTod,10.0,2656.18994140625,-3877.47998046875,17.010000228881836,14188.199462890625,-4876.700134277344,2.199999988079071,2.5999999046325684,-0.7999999821186066,933.7000274658203,255.0,255.0,,-0.009583146110128959,-2.809290405631146,0.00015979322140425938,True,False,False,False,0.0,False,,enpitsu,76561198039309853,26,111.5,212.2100067138672,118.30000305175781,-17667.099609375,-14664.000244140625,266.200008392334,159.49999809265137,-5360.4998779296875,-1220.1000213623047,255.0,0.0,False,-0.9215268856456721,-1.3443789524076646,1.2482665117394107,True,2,1,False,11.0,False,,games5425898691,bf81d8692db,19.0,-2864.25,4070.800048828125,17.010000228881836,-17880.2001953125,2711.400146484375,2.3000000417232513,0.5999999865889549,-0.0,1898.699951171875,255.0,255.0,,-0.009598959208954842,0.08965485764772657,6.083742122732543e-05,True,0.0,False,False,False,False,
81,6154,171,False,False,0,5193.933052863725,-17.969999313354492,20.81999969482422,109.31999969482422,-6221.199951171875,7314.4000244140625,5164.000244140625,3370.8999633789062,-2250.0999450683594,4424.200134277344,0.0,-0.1753366539915443,0.24453570237067357,0.2657803263143789,76561198039309853,enpitsu,26.0,24.440000534057617,-120.30999755859375,114.22000122070312,13114.200439453125,3309.5001220703125,-945.5000305175781,-3190.1998901367188,2643.0999755859375,3617.39990234375,255.0,0.0,False,1.0601964926736478,2.6019893053149197,2.64647231299949,True,False,11.0,False,2,1,,bf81d8692db,games5425898691,19.0,2864.25,-4070.800048828125,17.010000228881836,17880.2001953125,-2711.400146484375,2.3000000417232513,-0.5999999865889549,0.0,1898.699951171875,255.0,255.0,,0.009598959208954842,-0.08965485764772657,6.083742122732543e-05,True,False,False,False,255.0,False,,Carmine10_10,b40137d616b,11,81.18000030517578,228.07000732421875,96.48999786376953,-3969.5999145507812,-20890.400390625,2331.4999389648438,3239.5001220703125,4444.200134277344,-57.800002098083496,128.0,255.0,,0.10716274615056132,-2.108741016941756,-0.9260588975157813,True,4,3,False,0.0,False,,xHRO_FlankenTod,7119617896992381358,10.0,-2656.18994140625,3877.47998046875,17.010000228881836,-14188.199462890625,4876.700134277344,2.199999988079071,-2.5999999046325684,0.7999999821186066,933.7000274658203,255.0,255.0,,0.009583146110128959,2.809290405631146,0.00015979322140425938,True,0.0,False,False,False,False,
82,6155,171,False,False,1,5227.883436104216,34.130001068115234,-16.350000381469727,114.22000122070312,12322.80029296875,5583.0999755859375,2856.400146484375,-819.8999786376953,-1248.8999938964844,-5810.999755859375,1.0,0.1529552754471393,-0.12043975909917067,0.2874813673887505,b40137d616b,Carmine10_10,11.0,-81.22000122070312,-138.11000061035156,120.25,-1328.2000732421875,5536.7999267578125,1186.2000274658203,-1608.5000610351562,-5026.300048828125,-1548.699951171875,128.0,255.0,,0.021837065626954904,2.0616064762683664,-1.4936652810047566,True,False,0.0,False,4,3,,7119617896992381358,xHRO_FlankenTod,10.0,2656.18994140625,-3877.47998046875,17.010000228881836,14188.199462890625,-4876.700134277344,2.199999988079071,2.5999999046325684,-0.7999999821186066,933.7000274658203,255.0,255.0,,-0.009583146110128959,-2.809290405631146,0.00015979322140425938,True,False,False,False,0.0,False,,enpitsu,76561198039309853,26,-24.440000534057617,120.30999755859375,114.22000122070312,-13114.200439453125,-3309.5001220703125,-945.5000305175781,3190.1998901367188,-2643.0999755859375,3617.39990234375,255.0,0.0,False,-1.0601964926736478,-2.6019893053149197,2.64647231299949,True,2,1,False,11.0,False,,games5425898691,bf81d8692db,19.0,-3013.340087890625,4080.7900390625,17.010000228881836,-17833.599853515625,-63.09999942779541,2.3000000417232513,0.29999999329447746,-0.0,1946.6000366210938,255.0,255.0,,-0.00959107748843489,-0.07116835936525466,4.453215301841435e-05,True,255.0,False,False,False,False,50.0
83,6241,174,False,True,1,4249.403789412986,2953.050048828125,1421.6700439453125,117.69000244140625,-15369.100341796875,21615.70068359375,9404.400024414062,530.4000091552734,5808.900146484375,-1405.2000427246094,1.0,0.6965598180629905,-0.8360805569706149,-1.1615982679914958,7119617896992381358,xHRO_FlankenTod,10.0,3069.860107421875,1305.2099609375,15.079999923706055,-11998.00048828125,13483.399658203125,-102.10000038146973,122.10000038146973,-47.69999980926514,1766.6000366210938,255.0,128.0,False,0.012957887522476957,0.7427865712977711,-0.013544078590955225,True,False,255.0,False,False,False,,b40137d616b,Carmine10_10,12.0,1098.9000244140625,-119.5999984741211,17.010000228881836,7732.7001953125,-10676.700439453125,2.0999999344348907,0.7999999821186066,-1.5999999642372131,510.09998321533203,255.0,171.0,,-0.009585532326600267,-2.2021727549405505,-7.444995545433301e-06,True,4,False,4,31.0,False,,enpitsu,76561198039309853,26,-3870.8798828125,721.2100219726562,21.719999313354492,1187.300033569336,15638.800048828125,-227.39999771118164,-29.500000476837158,-518.3000183105469,-151.49999618530273,255.0,128.0,False,-0.03711547817951521,1.6629568244970048,0.14936020794583574,True,2,2,False,217.46009456214085,True,,games5425898691,bf81d8692db,19.0,-1352.3900146484375,4812.72998046875,17.010000228881836,18926.400146484375,6733.4002685546875,2.3000000417232513,0.09999999776482582,-0.0,-2012.4000549316406,255.0,0.0,,-0.009585908374020147,2.8775181812313297,-1.6694769933106636e-05,True,155.0,False,False,False,False,
84,6410,180,False,False,1,5403.211556201654,-2759.419921875,1160.97998046875,110.68000030517578,11597.5,13483.599853515625,4322.300109863281,1168.0000305175781,1115.5000305175781,-5778.499755859375,1.0,-0.9538645640600907,-0.024758004850581196,0.36155192720233686,b40137d616b,Carmine10_10,11.0,-2873.110107421875,1023.1199951171875,52.15999984741211,-5053.500061035156,21849.69970703125,3603.900146484375,597.2999954223633,175.9000015258789,-107.20000267028809,128.0,125.0,,0.008405164653249078,1.355535310702072,0.001370971784216648,True,False,0.0,False,5,4,,7119617896992381358,xHRO_FlankenTod,10.0,-2306.360107421875,-4571.5,16.559999465942383,-217.5,3096.400146484375,74.40000057220459,-6.499999761581421,-0.7000000029802322,8.700000047683716,255.0,,,-0.009038099580416719,1.499544566509731,2.4390176161625193e-05,True,False,False,False,85.0,False,,enpitsu,76561198039309853,26,89.5199966430664,5350.8798828125,17.790000915527344,-6501.199951171875,943.8999938964844,21.500000953674316,45.300002098083496,71.5999984741211,-2835.10009765625,128.0,128.0,False,-0.03118900009334321,-1.5578912197203438,-0.00030052371225760524,True,4,4,False,211.0,False,,games5425898691,bf81d8692db,19.0,-1674.9599609375,2488.320068359375,16.989999771118164,-12896.800537109375,-10286.300048828125,4.600000083446503,-1.0999999940395355,-0.7000000029802322,-542.599983215332,255.0,120.0,,-0.009599293776844741,-0.6288957565452492,0.0001550961105826219,True,31.0,False,False,4,4,
85,6468,183,False,False,0,8916.599495546247,604.3800048828125,-3649.4599609375,163.61000061035156,12350.30029296875,14310.400390625,8117.5,3776.4999389648438,-4480.0,-1291.1000061035156,0.0,-0.11012224711026251,-0.7134797436862196,-0.5736250652817815,76561198039309853,enpitsu,26.0,417.95001220703125,-3874.719970703125,63.33000183105469,14916.8994140625,13872.5,2835.10009765625,-2924.7000122070312,3523.699951171875,-399.0999984741211,255.0,128.0,False,0.11712647833240881,0.6857082626544747,0.0008579912281314589,True,False,183.0,False,6,5,,bf81d8692db,games5425898691,19.0,2241.580078125,-3896.2900390625,16.989999771118164,-11893.399658203125,-7535.9002685546875,4.600000083446503,-3.400000035762787,-2.0000000298023224,-688.4999847412109,255.0,128.0,,0.009597517521488831,-2.608688270578232,-2.5522154039079954e-05,True,4,False,4,61.0,False,,Carmine10_10,b40137d616b,11,3774.260009765625,-4266.2099609375,646.5,-5270.2001953125,-5228.599853515625,5029.89990234375,2343.9999389648438,-2301.7999267578125,46.500000953674316,255.0,0.0,False,-0.19691067061079187,-2.351390878629223,1.5669812219927848,True,6,4,False,0.0,False,,xHRO_FlankenTod,7119617896992381358,10.0,2832.919921875,3338.27001953125,17.010000228881836,-10989.69970703125,-4470.199890136719,2.0999999344348907,1.2999999523162842,0.19999999552965164,-230.20000457763672,255.0,128.0,False,0.0095401533000905,-2.7829141793189853,0.00021078516498854137,True,255.0,False,False,False,False,
86,6540,185,False,False,1,6752.718185477083,-3636.590087890625,134.52000427246094,94.30999755859375,12592.7001953125,12599.000244140625,-4432.099914550781,-2001.199951171875,-2176.699981689453,-5220.8001708984375,1.0,-0.40937261492704363,1.485156621340696,1.7993231796216154,7119617896992381358,xHRO_FlankenTod,10.0,-3755.219970703125,-60.560001373291016,207.2899932861328,-8217.39990234375,20366.99951171875,-5230.9002685546875,-112.5,-502.40001678466797,-501.50001525878906,255.0,128.0,,-0.7949679768973564,1.904797297498541,0.19300218032185837,True,False,154.13040883310381,True,4,False,,b40137d616b,Carmine10_10,11.0,-3247.60009765625,3268.0400390625,18.1299991607666,-1922.8999328613281,1527.4000549316406,-1051.3999938964844,242.09999084472656,-1138.7000274658203,-1465.8000183105469,255.0,,,-0.03687071060138476,-3.071931528203316,-0.010716957739521015,True,4,False,6,198.0,False,,enpitsu,76561198039309853,26,-2687.330078125,1867.449951171875,126.2300033569336,2526.3999938964844,-14570.0,-707.2000122070312,-3536.7999267578125,4075.7000732421875,-1062.2000122070312,255.0,,,-1.3667460165879184,-2.5968086862128925,-1.0868118941976312,,6,6,False,183.0,False,,games5425898691,bf81d8692db,19.0,2817.110107421875,4018.610107421875,17.010000228881836,21109.49951171875,-7381.500244140625,4.1999998688697815,-0.0,-1.4000000059604645,-1916.7999267578125,255.0,0.0,,-0.00966581578388015,-2.735348540805612,-5.746841281304104e-05,True,81.0,False,False,6,6,
87,6595,187,False,False,1,4039.529992368256,-1780.3900146484375,2114.320068359375,93.1500015258789,7386.099853515625,8037.5,0.0,-4401.400146484375,3951.0000610351562,-1008.3999633789062,1.0,0.25221579687176393,1.2724976265171803,1.7904585004960976,b40137d616b,Carmine10_10,11.0,-2092.080078125,2020.4300537109375,81.72000122070312,7585.7000732421875,-5086.099853515625,4210.199890136719,42.10000038146973,-18.600000143051147,-1275.4000091552734,255.0,128.0,,-0.012274153032492678,-2.324274802375931,0.0076950642682603885,True,False,166.0,False,7,4,,7119617896992381358,xHRO_FlankenTod,10.0,-2191.530029296875,1772.1199951171875,16.989999771118164,16328.199462890625,11604.300537109375,4.399999976158142,-0.5000000074505806,-0.09999999776482582,-331.1000061035156,255.0,98.0,,-0.009585117937317252,2.528799604857614,-1.751145569909908e-05,True,False,False,4,24.0,False,,enpitsu,76561198039309853,26,-2145.179931640625,125.1500015258789,17.049999237060547,1151.6000366210938,6935.9002685546875,2.5999999046325684,-0.0,1.5999999642372131,92.89999961853027,255.0,128.0,,-0.016645974783407753,1.7241143686246985,-0.00016132790465096745,True,6,6,False,183.0,False,,games5425898691,bf81d8692db,19.0,1363.5999755859375,2510.800048828125,17.010000228881836,-7037.0001220703125,19030.400390625,2.3000000417232513,-0.29999999329447746,0.19999999552965164,-2014.1999816894531,255.0,0.0,,-0.009580029579804427,1.294875995110438,-4.0952511554135e-05,True,193.0,False,False,6,6,
88,6604,187,False,False,1,3698.9488068691453,-1549.97998046875,2365.219970703125,93.1500015258789,6809.2999267578125,7419.0997314453125,0.0,-4409.800109863281,4003.900146484375,-721.9000244140625,1.0,-0.7881858335572749,0.9289157590909759,-2.653832642524936,7119617896992381358,xHRO_FlankenTod,10.0,-1584.030029296875,2057.409912109375,16.989999771118164,19028.299560546875,4437.60009765625,4.600000083446503,0.19999999552965164,-0.0,-315.5999946594238,255.0,146.0,,-0.009582078996917659,2.949253992566387,0.0001709942194681993,True,False,24.0,False,4,False,,b40137d616b,Carmine10_10,11.0,-1830.56005859375,1843.3699951171875,194.80999755859375,7709.1998291015625,-5277.39990234375,2226.9000244140625,8.999999761581421,4.900000095367432,-657.3999786376953,255.0,128.0,,-0.017408375576677994,-2.0082636109519623,0.012295367043501081,True,4,False,8,166.0,False,,enpitsu,76561198039309853,26,-2143.570068359375,406.8299865722656,17.049999237060547,-385.6999969482422,9413.099975585938,2.5999999046325684,-0.0,0.7000000029802322,20.199999809265137,255.0,128.0,,-0.016668312285720598,1.5271630352516519,-7.128036277464958e-05,True,6,6,False,183.0,False,,games5425898691,bf81d8692db,19.0,1300.9200439453125,3180.580078125,17.010000228881836,-775.5000305175781,19595.10009765625,2.3000000417232513,-0.0,-1.5999999642372131,1608.3000183105469,255.0,255.0,,-0.009586622662756245,1.5020831794969163,0.00026842389423666893,True,193.0,False,False,6,6,
